query,dynFromId,meta,left,keyword,right
瞑,9,Han-周禮註疏-三,讎墓理鼻夢覆獻功卜口,瞑,卜  者此御之竭鄭司
瞑,9,Han-周禮註疏-三,{耆真孟交諸侯奔昌自,瞑,慨阮霞舄皆有縮儲細悍
瞑,9,Han-周禮註疏-四,荒殺禮昏者侈比匿匕匕,瞑,愧神渚謂凶壺禱祖搜山
瞑,9,Han-周禮註疏-四,以其經云七尺及人十對,瞑,中穴尺至穴卞五是其睨
瞑,9,Han-周禮註疏-五,類是}}雌驅雌{{關,瞑,蒿}}惆姬{{績聲工
瞑,9,Han-周禮註疏-五,職事掌其治訟趨其墜量,瞑,毀童徵徵召也比案比御
瞑,9,Han-周禮註疏-六,熏八之慢讎斤兩長瘞改,瞑,}}堂染草掌塗亦秋斂
瞑,9,Han-周禮註疏-六,司服中書人府內人史丈,瞑,又徙忙狀國{{司服汨
瞑,9,Han-周禮註疏-六,鼓賢潛惟匿堵術惆擅匪,瞑,夜渚證四夷懽肝者守如
瞑,9,Han-周禮註疏-六,得其宜上事各}}慨銅,瞑,{求之所昔蔡干}}隔
瞑,9,Han-周禮註疏-六,禍脈黼禍隴端祿征{{,瞑,有烈山氏之子曰有天下
瞑,9,Han-周禮註疏-七,備甫案量人云見祭祀饗,瞑,洪縱獻黼黯泛數量是也
瞑,9,Han-周禮註疏-七,男子濤恢讓裏予太宮縱,瞑,豎堅酉刑女也云宿戒當
瞑,9,Han-周禮註疏-八,馴雕黼撫縮離剛爛綱一,瞑,唯燥訓驪願砥酬禍黼階
瞑,9,Han-周禮註疏-八,肺語蓄濁且博議覲童責,瞑,陣一趾}}惻洲{{宅
瞑,9,Han-周禮註疏-九,粹立一一八年左曩蘆聶,瞑,}}雕誰棋將雌秘{{
瞑,9,Han-周禮註疏-九,行出阻望唱則旱風山蹇,瞑,則兩此法仇輯測邇數黃
瞑,9,Han-周禮註疏-九,吊典八牽建岫醜王蒙幽,瞑,丘尤願上尸國之捕畏有
瞑,9,Han-周禮註疏-九,是也蓍漠霆謠車虹裝裹,瞑,軍伯之云后又后妃}}
瞑,9,Han-周禮註疏-九,子喪服之車漢儀亦然大,瞑,犬{{皮審覆答故書疏
瞑,9,Han-周禮註疏-九,又以其尾審戈戟經云戈,瞑,華萌瞑與裹共用犬橐則
瞑,9,Han-周禮註疏-九,審戈戟經云戈瞑毫華萌,瞑,裹共用犬橐則披}}假
瞑,9,Han-周禮註疏-九,禁讀焉嬪績麻以焉蔽其,瞑,以}}素橋馬緣此卒哭
瞑,9,Han-周禮註疏-九,臺車以蒼贈寫蔽也鹿淺,瞑,鹿夏虞馬覆答又以所治
瞑,9,Han-周禮註疏-九,壘萌不命之士圭青出崔,瞑,皮云亡也沒緇糟長半幅
瞑,9,Han-周禮註疏-十,不凡田槁覺力拂泗停帷,瞑,悟疇懼真也姒}}司甲
瞑,9,Han-周禮註疏-十,侵輕伐重之義也}}暴,瞑,削遣芝爵而謂其國外謂
瞑,9,Han-周禮註疏-十,百里至禹淮洪水更後弼,瞑,服然若據高飛直}}蹄
瞑,9,Han-周禮註疏-十一,歐雌阮國匪沸{{屢嵩,瞑,國正拜俯及蘿江日上艾
瞑,9,Han-周禮註疏-十一,餌小命時事所敕問也小,瞑,趨行拱揖之容愈{{區
瞑,9,Han-周禮註疏-十一,明郎即宋之盂儲堵蠅壓,瞑,惟棺不言者以只斟額富
瞑,9,Han-周禮註疏-十一,酬爛酬黼土宜土化記濯,瞑,鳩襟地者匿土宜謂九穀
瞑,9,Han-周禮註疏-十三,講{{蠱音古稽劉昔華,瞑,內友肺音草本亦匿蘆比
瞑,9,Han-周禮註疏-十三,八十甕其莒米禮乃是臣,瞑,寫}}刎{{同覆數此
瞑,9,Han-周禮註疏-十三,仍有丈一尺在忒後以拜,瞑,泛廣一尺壽祥得方一}
瞑,9,Han-周禮註疏-十四,困東謂對高綸者監墜糧,瞑,刪恂關怖懷構難汝顓而
瞑,9,Han-周禮註疏-十四,通上下畔羈四處也舉董,瞑,古漠亦當然種首川面面
瞑,9,Han-周禮註疏-十四,佳八士旱}}雛{{丑,瞑,四升曰禍又十失垂二分
瞑,9,Han-周禮註疏-十四,}國{{深其至富夷一,瞑,門此蘇重一解上交物八
瞑,9,Han-周禮註疏-十四,{{校以措轅恤叔豪攀,瞑,駮睹餓缺仕掖埃幡廡躡
瞑,9,Han-漢書評林-一,不帥也呂氏春扶日下壺,瞑,輔之星}}  *門拋
瞑,9,Han-漢書評林-二,斤墓江刪{{善長}},瞑,{{亭中}}且璽詰甲
瞑,9,Han-漢書評林-二,掛嘲隋之}}禍綱{{,瞑,鹽巨}}雌{{在京師
瞑,9,Han-漢書評林-五,{一}}趾蠱曙探艾喜,瞑,一九月一道飄躡{{四
瞑,9,Han-漢書評林-五,昭喧阮成功臣表第五一,瞑,圓鄰童慕璽諦服關{{
瞑,9,Han-漢書評林-八,者以俗薄於唐虞故也悄,瞑,家惆蹄驅譚醴暴幕極敝
瞑,9,Han-漢書評林-九,慚驢囂孟{{帥古曰虔,瞑,伏}}神農氏封懿{{
瞑,9,Han-漢書評林-九,關明折霸臣鬥寶一乙箕,瞑,小疏弱關酬雌拘端有兩
瞑,9,Han-漢書評林-十,曰水北立終臧萬物情藝,瞑,絡冕術絡而形臧晴事神
瞑,9,Han-漢書評林-十一,曰勿使大夫世官緯享事,瞑,明年公子季友卒幽酬果
瞑,9,Han-漢書評林-十一,六年六月甲午晦正書書,瞑,為陽臣制君也以即成公
瞑,9,Han-漢書評林-十一,  禍關關{{古日權,瞑,暢}}聊鑿驪酬{{水
瞑,9,Han-漢書評林-十二,飛勿中黃夙致鶴束八無,瞑,於欄勿隨之耀鸚褒臘材
瞑,9,Han-漢書評林-十三,爛剛翻便羽先入}}醜,瞑,牒王悍隨懽赫{{古日
瞑,9,Han-漢書評林-十四,槐慈艾二征行也茹音汝,瞑,{{八毒}}冒蠹雁上
瞑,9,Han-漢書評林-十五,大破乏擊胡騎乎述圓諱,瞑,為炙賜逝寧{{鮮蠹嘗
瞑,9,Han-漢書評林-十六,聰伏類驥畏耀矣萬兩有,瞑,全朕主日也{{吾尸口
瞑,9,Han-漢書評林-十八,冰裹消重昊斧書佳康氏,瞑,氏舂秋臼翼月陰康氏乙
瞑,9,Han-漢書評林-十八,費略委麗物稷殫湘豫措,瞑,涉譴趾之觀也髮遊縛反
瞑,9,Han-漢書評林-十九,{賣尋}}猷{{士豐,瞑,}}恐病死加以塞責乃
瞑,9,Han-漢書評林-二十一,異養籍轉突下自寶新驪,瞑,雌樹魄{{仁仲}}漸
瞑,9,Han-漢書評林-二十二,今勝用尚書授太后遷量,瞑,賜爵冕細{{夙}}謝
瞑,9,Han-漢書評林-二十二,前後重是時中書令石顯,瞑, *雜顯友人五鹿充宗
瞑,9,Han-漢書評林-二十二,價一吐鮮昭福川啟刁一,瞑,}輕蒲軾端驪憤請狀姓
瞑,9,Han-漢書評林-二十三,為人於儼好修落蘆董恂,瞑,觀也愛疆{{霸禪怛管
瞑,9,Han-漢書評林-二十五,疆士尋得圍奢題{{恥,瞑,漠興圭一艷竇今土區}
瞑,9,Han-漢書評林-二十六,此文帝嘗病癰嶽通常盧,瞑,軸驪顯黯卦歎鑒陶{{
瞑,9,Han-漢書評林-二十七,且渠心害其美旦刪剛酌,瞑,來兵隨其後今亦效漢發
瞑,9,Han-漢書評林-二十八,匈奴耳臣今其兵遮漢使,瞑,逢二國有巍剛一邑其弱
瞑,9,Han-漢書評林-二十八,理似靈蕭荊相斛遵業塞,瞑,高畢雷雨山濟懷帝太后
瞑,9,Han-漢書評林-二十九,盥承其重焉顯驪啼即驢,瞑,奏導本稽首陳泣固推讓
瞑,9,Han-毛詩注疏-卷四至卷五,終不可以忘兮傳正義日,瞑,擇丘文孫炎日隄水理中
瞑,9,Han-毛詩注疏-卷六至卷七,順各有次也中谷有翼權,瞑,乾圭鳶興也推雜也嘆於
瞑,9,Han-毛詩注疏-卷六至卷七,谷中之有蘿革為水慶之,瞑,其乞燥矣以喻凶年它有
瞑,9,Han-毛詩注疏-卷六至卷七,穢臭穢即羌蔚也說文云,瞑,也易曰燥萬物者莫樸乎
瞑,9,Han-毛詩注疏-卷六至卷七,本又作嘯}}中谷有稚,瞑,濕矣停雛遇水則湮箋云
瞑,9,Han-毛詩注疏-卷十至卷十一,又丁略反載音式本刑比,瞑,茵音園文茵以虎皮篇苗
瞑,9,Han-毛詩注疏-卷二十四,云丙之呂內也水之內曰,瞑,之外曰鞠公劉居豳既安
瞑,9,Han-毛詩注疏-卷二十五,川澤許詩紡饌甫甫塵鹿,瞑,有熊有罷有豬有虎傳訝
瞑,9,Han-毛詩注疏-卷二十五,澤許詩紡饌甫甫塵鹿瞑,瞑,熊有罷有豬有虎傳訝詩
瞑,8,Eastern Han-漢官儀-漢官儀,干石令尺矛爵獄以材高,瞑,御史十軸讓太戶忤一犬
瞑,8,Eastern Han-漢官儀-漢官儀,艾牙拜切君子曹散軸閨,瞑,封作文為賢者諱故一公
瞑,9,Han-禮記正義-一,以此古里傷則嫁專晝輻,瞑,於伏犧也樞古史考輟重
瞑,9,Han-禮記正義-三,調篡纂蓋貝於不牧之倖,瞑,不謂為伯降呼佳川叔父
瞑,9,Han-禮記正義-三,而小拘驕謹陟肉仙骨而,瞑,覆嗜取州銀治而加量且
瞑,9,Han-禮記正義-四,廟門丙蟲猛桐也去行抽,瞑,囂住廟門之外暑掃彗只
瞑,9,Han-禮記正義-四,大者也文長之又裹者鸞,瞑,作也前時已有裘值短小
瞑,9,Han-禮記正義-五,遣正垂胃匹小達於君輯,瞑,史之屬也賤不袖答豎比
瞑,9,Han-禮記正義-七,蔽籍探雪門徒繇役碧一,瞑,業師蘊富律丹繇役崇永
瞑,9,Han-禮記正義-七,待蔽篡車服師云薪軒墮,瞑,皆聽之停灶羅溢略鄭注
瞑,9,Han-禮記正義-七,亢師以為氾勝多墓尼僻,瞑,思珪祖菩湎裏辜騁明為
瞑,9,Han-禮記正義-九,住反又七直覲反零音太,瞑,餘}}圃{{義巨煎班
瞑,9,Han-禮記正義-九,駕似樂器少藝日寶搢於,瞑,以捕最寶翼繁堪案檀弓
瞑,9,Han-禮記正義-十,辜古沮而殯談鄙因蔭霆,瞑,母盂衽驥領君也碧丑蘊
瞑,9,Han-禮記正義-十一,庫福影區附所供設也碧,瞑,尊洲兼據賓客及兄弟碧
瞑,9,Han-禮記正義-十一,關兩瀆兩爛并暮蹄竿蟲,瞑,壬虛禪莘文纂謹肌豚解
瞑,9,Han-禮記正義-十一,蟲姬聰知正貝名川宙霆,瞑,恭性仁則鳳阜永羣曜又
瞑,9,Han-禮記正義-十三,目纂巨取比箕遮色授馘,瞑,也豈嚴壅人之褐則用陶
瞑,9,Han-禮記正義-十四,普伯反或普博反下亦作,瞑,博反哲星歷反}}禱珍
瞑,9,Han-禮記正義-十五,雕川也鬢蘆謳暉巾車作,瞑,某里十耳畫豆弒同也矩
瞑,9,Han-禮記正義-十五,解訖熏言埋俾衣者蘆華,瞑,畫謂一畫翠於奪六服之
瞑,9,Han-禮記正義-十七,所澤要孚垂襄享妾告奪,瞑,者言畔播贊公子為庶公
瞑,9,Han-禮記正義-十七,朝蔽翟靈響帆翔翔殊蓋,瞑,儀厚重寬舒一賈斬言享
瞑,9,Han-禮記正義-十八,鈍者以大也驪猶教也孫,瞑,賣園晦縱相觀而善之謂
瞑,9,Han-禮記正義-十九,者樂之象攝署墨某寧船,瞑,聲而冕晉賓偉為樂之形
瞑,9,Han-禮記正義-二十,使某穗子拜稽穎委衣于,瞑,阻亦於席上所委璧之北
瞑,9,Han-禮記正義-二十二,蠹章本之睡聖小然明矣,瞑,盡窒章丁孫諧刻調聖爛
瞑,9,Han-禮記正義-二十三,態岱璣若趾寄丁日形幢,瞑,得一}}糊醜{{嗣敝
瞑,9,Han-禮記正義-二十五,則不裹圃了謂當豫也播,瞑,據病也父不能病乙圈壘
瞑,9,Han-禮記正義-二十七,異於父者鏡貶刪賣不及,瞑,異者同圖圍{{于偽下
瞑,9,Han-禮記正義-二十七,同墨}}盡袁以下不及,瞑,之墓謹面哭盡墓圖不北
瞑,9,Han-禮記正義-二十七,晉聃悟窒小亦忤補澗防,瞑,睡譚婢支廛}}夫悲哀
瞑,9,Han-禮記正義-二十八,命此酌酒者曰敬以請賓,瞑,八行觴讀壽璧靈匕事害
瞑,9,Han-禮記正義-三十,賜無常勒頊羈魂逞辜壽,瞑,言借設待寶工仁物肅仇
瞑,8,Eastern Han-曹集考異-金陵叢書(丙集)·曹集考異,敬禮儀之弟也交士傳日,瞑,有才姿博學洽聞初辟公
瞑,9,Han-毛詩-一,友韓詩云頃障壓偉陛陸,瞑,廬皋侍岱辜屠器也讒文
瞑,9,Han-毛詩-一,古處{{逝逮}}莊臼,瞑,蹇云之人嘉別翁進譚黜
瞑,9,Han-毛詩-一,乏汗畢咽衢慎愧國江呂,瞑,同}}醴{{才生瞑下
瞑,9,Han-毛詩-一,瞑下同}}醴{{才生,瞑,孟反}}申豐度匡旨不
瞑,9,Han-毛詩-二,攀}}刪{{暖勒軌之,瞑,白含荷飾也順尤友徐又
瞑,9,Han-毛詩-三,改鳩蓄峰灰出敦令復蟲,瞑,覆芳眼震一}}如何昊
瞑,9,Han-毛詩-四,{{今而姓惻夕曰丈儻,瞑,人也寶玄拒寶熏黍酒也
瞑,9,Han-毛詩-四,也宣翼讒鮮韓匡之舍易,瞑,}剛{{慎尼湛上乂寅
瞑,9,Han-家語-卷一至卷三,曰謬王一薛黜遵墳賈謹,瞑,悟員信一送阿置坦讎酷
瞑,9,Han-尚書注疏-卷八至卷九,汝心以沃我心如脈藥必,瞑,極其病乃除欲其出切呂
瞑,9,Han-尚書注疏-卷八至卷九,礪力世反植音接徐音集,瞑,遍反眩玄遍反徐又呼縣
瞑,9,Han-尚書注疏-卷八至卷九,至暮服藥不橫一}}人,瞑,情亂則其疾不得瘳愈言
瞑,9,Han-尚書注疏-卷八至卷九,{乃得去惠也值單義日,瞑,者令人陣峨問之意也方
瞑,9,Han-尚書注疏-卷八至卷九,而毒東齊海岱閒或謂之,瞑,謂之眩融璞{{云瞑眩
瞑,9,Han-尚書注疏-卷八至卷九,瞑或謂之眩融璞{{云,瞑,亦通語也然則藥之攻病
瞑,9,Han-楊子法言-卷一至卷五,牛羊用人則狐狸樓螟不,瞑,乳歟{{樓八月凡地今
瞑,9,Han-楊子法言-卷六至卷十,陳惜{{謂霆尉扞鼻瞿,瞑,岐荒青烹翼輔懿}}蘆
瞑,9,Han-淮南鴻烈解-010,金天氏有適子曰昧為玄,瞑,死而祀為主水之神也}
瞑,9,Han-淮南鴻烈解-011,自以為牛其行蹎蹎其視,瞑,{{蹎讀填窴之填}}
瞑,9,Han-淮南鴻烈解-011,以為牛其行蹎蹎其視瞑,瞑,{蹎讀填窴之填}}侗
瞑,9,Han-淮南鴻烈解-012,太宵長夜之中也言其直,瞑,大道之處㝠視昭昭矣}
瞑,9,Han-淮南鴻烈解-016,繩出林者不得直道夜行,瞑,而前其手事有所至而明
瞑,9,Han-淮南鴻烈解-019,對曰未嘗見也於是佽非,瞑,勃然攘臂拔劍曰武士可
瞑,9,Han-楚辭章句-一,耳虺於遺貢丁之諫嘉桐,瞑,丕納放茅聶肥用遂碧叔
瞑,9,Han-楚辭章句-二,酬爛酬黼{{高疆雲出,瞑,也}}東風飄飄詞神 
瞑,9,Han-楚辭章句-二,此堂卑共伽屈原所見辯,瞑,}}民世姿雄付失其藥
瞑,9,Han-楚辭章句-二,兗舊巾}}翩貴墮醴醴,瞑,亳{{毛}}今酬{{
瞑,9,Han-楚辭章句-三,之}}致命於帝然後得,瞑,{{浹臥仆世言投人巳
瞑,9,Han-楚辭章句-三,皋黼而景雲往輔洲{{,瞑,}}誹{{韋雲至八雲
瞑,9,Han-楚辭章句-四,夜不能四}}  {{,瞑,}}  次卒木  醴
瞑,4,Warring States-戰國策-楚策,稷者；有斷脰決腹，壹,瞑,萬世不視，不知所益，
瞑,4,Warring States-戰國策-楚策,乎？』故斷脰決腹，壹,瞑,萬世不視，不知所益，
瞑,8,Eastern Han-說文解字-卷五,寐也。从目、垂。  ,瞑,翕目也。从目、冥，冥
瞑,8,Eastern Han-說文解字-卷五,一曰鳳皇也。  鴲：,瞑,也。从鳥旨聲。  鵅
瞑,8,Eastern Han-說文解字-卷八,㝱省，丙聲。  寱：,瞑,也。从㝱省，臬聲。 
瞑,8,Eastern Han-申鑒-雜言上,若殷高宗能葺其德，藥,瞑,以瘳疾；衛武箴戒於朝
瞑,8,Eastern Han-釋名-釋疾病,見也。  瞽，鼓也，,瞑,然目平合如鼓皮也。 
瞑,8,Eastern Han-釋名-釋疾病,也。  瞽，鼓也，瞑,瞑,目平合如鼓皮也。  
瞑,4,Warring States-山海經-大荒北經,身而赤，直目正乘，其,瞑,晦，其視乃明，不食，
瞑,8,Eastern Han-傷寒論-辨太陽病脈證并治,藥已微除，其人發煩目,瞑,劇者必衂，衂乃解。所
瞑,9,Han-焦氏易林-坎之,亂無緒。  咸：風塵,瞑,，不見南北。行人失路
瞑,6,Western Han-淮南子-俶真訓,也。  至德之世，甘,瞑,溷澖之域，而徙倚於汗
瞑,6,Western Han-淮南子-覽冥訓,為牛，其行蹎蹎，其視,瞑,，侗然皆得其和，莫知
瞑,6,Western Han-淮南子-覽冥訓,牛，其行蹎蹎，其視瞑,瞑,侗然皆得其和，莫知所
瞑,6,Western Han-淮南子-繆稱訓,出林者不得直道，夜行,瞑,而前其手，事有所至，
瞑,6,Western Han-淮南子-道應訓,未嘗見也。」於是佽非,瞑,，勃然攘臂拔劍曰：「
瞑,8,Eastern Han-潛夫論-五德志,乃心，沃朕心。若藥不,瞑,，厥疾不瘳；若跣不視
瞑,8,Eastern Han-金匱要略-血痹虛勞病脈證并治,便不利，面色白，時目,瞑,衄，小腹滿，此為勞使
瞑,4,Warring States-黃帝內經-素問,涕下不止也，傳為衂衊,瞑,，故得之氣厥也。  
瞑,4,Warring States-黃帝內經-素問,振拉摧拔，其病眩掉目,瞑,  太角，少徵，太宮
瞑,4,Warring States-黃帝內經-素問,作，民病寒熱瘧泄，聾,瞑,吐，上怫腫色變。初之
瞑,4,Warring States-黃帝內經-素問,雨迺涯。民病熱中，聾,瞑,溢，膿瘡欬嘔，鼽衂渴
瞑,4,Warring States-黃帝內經-素問,，民迺和，其病淋，目,瞑,赤，氣鬱於上而熱。三
瞑,4,Warring States-黃帝內經-素問,便乾燥，四肢不舉，目,瞑,眩。  帝曰：天歲早
瞑,4,Warring States-黃帝內經-素問,久立，寒熱皮膚痛，目,瞑,痛䪼腫，惡寒發熱如瘧
瞑,4,Warring States-黃帝內經-素問,，頭痛少氣發熱耳聾目,瞑,甚則胕腫血溢，瘡瘍欬
瞑,4,Warring States-黃帝內經-靈樞經,，應耳中鳴痛引頷，目,瞑,久乃得視，頸筋急，則
瞑,4,Warring States-黃帝內經-靈樞經, 黃帝曰：老人之不夜,瞑,，何氣使然？少壯之人
瞑,4,Warring States-黃帝內經-靈樞經,使然？少壯之人，不晝,瞑,，何氣使然？歧伯答曰
瞑,4,Warring States-黃帝內經-靈樞經,不失其常，故晝精而夜,瞑,老者之氣血衰，其肌肉
瞑,4,Warring States-黃帝內經-靈樞經,內伐，故晝不精，夜不,瞑,  黃帝曰：願聞營衛
瞑,4,Warring States-黃帝內經-靈樞經,氣盛則瞋目，陰氣盛則,瞑,。  熱厥取足太陰、
瞑,4,Warring States-黃帝內經-靈樞經,病身重骨痛，耳聾而好,瞑,取之骨，以第四鍼，五
瞑,4,Warring States-黃帝內經-靈樞經,陽氣盡，陰氣盛，則目,瞑,陰氣盡而陽氣盛，則寤
瞑,4,Warring States-黃帝內經-靈樞經,其如日醒，窘乎其如夜,瞑,能被而服之，神與俱成
瞑,4,Warring States-黃帝內經-靈樞經,之醒。黃帝曰：何謂夜,瞑,歧伯曰：瘖乎其無聲，
瞑,4,Warring States-黃帝內經-靈樞經,之客人也，或令人目不,瞑,臥出者，何氣使然？伯
瞑,4,Warring States-黃帝內經-靈樞經,入于陰，陰虛，故目不,瞑,  黃帝曰：善。治之
瞑,4,Warring States-黃帝內經-靈樞經,私異之，竊內怪之，獨,瞑,視，安心定氣，久而不
瞑,4,Warring States-黃帝內經-靈樞經,于陰則陰氣虛，故目不,瞑,。  黃帝曰：病目而
瞑,4,Warring States-黃帝內經-靈樞經,也久，其氣不清，則欲,瞑,故多臥矣。其腸胃小，
瞑,4,Warring States-黃帝內經-靈樞經,氣之留於陽也久，故少,瞑,。  黃帝曰：其非常
瞑,8,Eastern Han-風俗通義-怪神,行疲，頓息石人下，小,瞑,遺一片餌，去，忽不自
瞑,6,Western Han-列仙傳-服閭,擔黃白瓜數十頭，教令,瞑,。及覺，乃在方丈山（
瞑,8,Eastern Han-論衡-死偽,。」猶視。宣子睹其不,瞑,以為恨其子吳也。人情
瞑,8,Eastern Han-論衡-死偽,于齊者，有如河！」乃,瞑,唅。伐齊不卒，荀偃所
瞑,8,Eastern Han-論衡-死偽,恨也，懷子得之，故目,瞑,唅；宣子失之，目張口
瞑,8,Eastern Han-論衡-死偽,，宣子撫之早，故目不,瞑,口不闓。少久氣衰，懷
瞑,8,Eastern Han-論衡-死偽,氣衰，懷子撫之，故目,瞑,受唅。此自荀偃之病，
瞑,8,Eastern Han-論衡-死偽,而各有所恨，必有目不,瞑,為有所恨，夫天下之人
瞑,8,Eastern Han-論衡-死偽,恨，夫天下之人死皆不,瞑,，且死者精魂消索，不
瞑,8,Eastern Han-論衡-死偽,形絕，安能復入身中，,瞑,闓口乎？能入身中以尸
瞑,8,Eastern Han-論衡-死偽,死。謚之曰「靈」，不,瞑,曰「成」，乃瞑。夫為
瞑,8,Eastern Han-論衡-死偽,，不瞑；曰「成」，乃,瞑,夫為「靈」不瞑，為「
瞑,8,Eastern Han-論衡-死偽,，乃瞑。夫為「靈」不,瞑,為「成」乃瞑，成王有
瞑,8,Eastern Han-論衡-死偽,靈」不瞑，為「成」乃,瞑,成王有知之效也。謚之
瞑,8,Eastern Han-論衡-死偽,「靈」，心恨，故目不,瞑,更謚曰「成」，心喜乃
瞑,8,Eastern Han-論衡-死偽,更謚曰「成」，心喜乃,瞑,精神聞人之議，見人變
瞑,8,Eastern Han-論衡-死偽,見人變易其謚，故喜目,瞑,本不病目，人不撫慰，
瞑,8,Eastern Han-論衡-死偽,」。少久氣衰，目適欲,瞑,連更曰「成」。目之視
瞑,8,Eastern Han-論衡-死偽,連更曰「成」。目之視,瞑,與謚之為「靈」，偶應
瞑,8,Eastern Han-論衡-死偽,。時人見其應「成」乃,瞑,則謂成王之魂有所知，
瞑,8,Eastern Han-論衡-死偽,之魂有所知，則宜終不,瞑,。何則？太子殺己，大
瞑,8,Eastern Han-論衡-死偽,其尸未歛之時，未皆不,瞑,。豈世之死君不惡，而
瞑,8,Eastern Han-論衡-死偽,何其為「靈」者眾、不,瞑,寡也？  鄭伯有貪愎
瞑,9,Han-難經-經脈診候,氣俱絕者，則目眩轉目,瞑,目瞑者，為失志；失志
瞑,9,Han-難經-經脈診候,者，則目眩轉目瞑。目,瞑,，為失志；失志者，則
瞑,9,Han-難經-經脈診候,者，則志先死，死即目,瞑,。  陽氣俱絕者，則
瞑,8,Eastern Han-文子-道原,鈍而無刃，行蹎蹎。視,瞑,，立井而飲，耕田而食
瞑,8,Eastern Han-文子-道原,而無刃，行蹎蹎。視瞑,瞑,立井而飲，耕田而食，
瞑,8,Eastern Han-文子-精誠,其民童蒙不知西東，視,瞑,，行蹎蹎，侗然自得，
瞑,8,Eastern Han-文子-精誠,民童蒙不知西東，視瞑,瞑,行蹎蹎，侗然自得，莫
瞑,4,Warring States-管子-小問,而少實」，桓公不說，,瞑,而視祝鳧已疪。祝鳧已
瞑,6,Western Han-春秋繁露-深察名號,。士者，事也；民者，,瞑,。士不及化，可使守事
瞑,6,Western Han-春秋繁露-深察名號,不成德。民之號，取之,瞑,。使性而已善，則何故
瞑,6,Western Han-春秋繁露-深察名號,使性而已善，則何故以,瞑,號？以者言，弗扶將，
瞑,6,Western Han-春秋繁露-深察名號,？性有似目，目臥幽而,瞑,待覺而後見。當其未覺
瞑,6,Western Han-春秋繁露-深察名號,有其質而未能覺，譬如,瞑,待覺，教之然後善。當
瞑,6,Western Han-春秋繁露-深察名號,不可說服力善，與目之,瞑,覺，一概之比也。靜心
瞑,6,Western Han-春秋繁露-深察名號,之，其言可見矣。性而,瞑,未覺；天所為也。效天
瞑,6,Western Han-春秋繁露-深察名號,之民。民之為言，固猶,瞑,，隨其名號以入其理，
瞑,6,Western Han-春秋繁露-深察名號,之性情。性情相與為一,瞑,情亦性也。謂性已善，
瞑,6,Western Han-春秋繁露-人副天數,，副四時數也；乍視乍,瞑,副晝夜也；乍剛乍柔，
矉,8,Eastern Han-說文解字-卷五,動也。从目閏聲。  ,矉,恨張目也。从目賓聲。
矉,8,Eastern Han-說文解字-卷五,。《詩》曰：「國步斯,矉,」  眢：目無明也。
盷,8,Eastern Han-大戴禮記-本命,言、不能化。三月而徹,盷,然後能有見；八月生齒
眩,9,Han-華氏中藏經-012‧華氏中藏經,節連痛身體沈重頭甘階,眩,腫脂咽喉閉塞腸中氣急
眩,9,Han-華氏中藏經-012‧華氏中藏經,外太過則令人善忘忽忽,眩,實而微是謂不及病在內
眩,9,Han-華氏中藏經-012‧華氏中藏經,助憂作滿小便難願開目,眩,肱急甚惡言微急氣在寶
眩,9,Han-華氏中藏經-012‧華氏中藏經,協痛{{無字}}朮目,眩,滿囊縮小便不通{{併
眩,9,Han-華氏中藏經-012‧華氏中藏經,也虛則傷寒寒則恐畏頭,眩,能獨臥實則傷熱熱期驚
眩,9,Han-華氏中藏經-012‧華氏中藏經,多日病毛而弦者日舂病,眩,曰即病又肺病吐助血皮
眩,9,Han-華氏中藏經-012‧華氏中藏經,痛候并方  上痛者頭,眩,昏面赤心悖肢節痛前後
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷三,海岱之閒謂之瞑或謂之,眩,{瞑眩亦今通語耳}}
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷三,謂之瞑或謂之眩{{瞑,眩,今通語耳}}自關而西
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷三,誤孟子引書曰若藥不瞑,眩,岐注云藥攻人疾先使瞑
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷三,岐注云藥攻人疾先使瞑,眩,亂尚書疏引方言凡飲藥
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷三,海岱閒或謂之瞑或謂之,眩,雅癆毒瘌痛也義本此}
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷七,皆本此}}  漢漫䀼,眩,{䀼音瞋恚眩音懸}}
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷七,漢漫䀼眩{{䀼音瞋恚,眩,懸}}懣也朝鮮洌水之
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷七,懣謂之漢漫顚眴謂之䀼,眩, {{案廣雅漢㦖懣也
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷七,案廣雅漢㦖懣也玉篇䀼,眩,也皆本此漢㦖即漢漫}
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷十,  䜉不知也{{音癡,眩,東曰咨此亦知聲之轉也
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷十,代韻者為誤此注云音癡,眩,丑脂切合癡多訛作瘢曹
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷十,亦謂之頓愍猶中齊言眠,眩,愁恚憒憒毒而不發謂之
眩,6,Western Han-輶軒使者絕代語釋別國方言-卷十,{{案廣雅惃愂頓愍眠,眩,也義本此}}  悅舒
